,Song_Title,Artist,Lyricist,Composer,Lyric
61,猫,"
DISH//",あいみょん,あいみょん,夕焼けが燃えてこの街ごと 飲み込んでしまいそうな今日に 僕は君を手放してしまった 明日が不安だ とても嫌だ だからこの僕も一緒に 飲み込んでしまえよ夕焼け だけどもそうはいかないよな 明日ってウザいほど来るよな 眠たい夜になんだか笑っちゃう 家まで帰ろう 1人で帰ろう 昨日のことなど 幻だと思おう 君の顔なんて忘れてやるさ 馬鹿馬鹿しいだろ、そうだろ 君がいなくなった日々も このどうしようもない気だるさも 心と体が喧嘩して 頼りない僕は寝転んで 猫になったんだよな君は いつかフラッと現れてくれ 何気ない毎日を君色に染めておくれよ 夕焼けが燃えてこの街ごと 飲み込んでしまいそうな今日に 僕は君を手放してしまった 若すぎる僕らはまた1から 出会うことは可能なのかな 願うだけ無駄ならもうダメだ 家までつくのが こんなにも嫌だ 歩くスピードは 君が隣にいる時のまんま 想い出巡らせ がんじがらめのため息ばっか 馬鹿にしろよ、笑えよ 君がいなくなった日々は 面白いくらいにつまらない 全力で忘れようとするけど 全身で君を求めてる 猫になったんだよな君は いつかまたあの声を聞かせてよ 矛盾ばっかで無茶苦茶な僕を 慰めてほしい 君がいなくなった日々も このどうしようもない気だるさも 心と体が喧嘩して 頼りない僕は寝転んで 猫になったんだよな君は いつかフラッと現れてくれ 何気ない毎日を君色に染めておくれよ 君がもし捨て猫だったら この腕の中で抱きしめるよ ケガしてるならその傷拭うし 精一杯の温もりをあげる 会いたいんだ忘れられない 猫になってでも現れてほしい いつか君がフラッと現れて 僕はまた、幸せで
62,感電,"
米津玄師",米津玄師,米津玄師,逃げ出したい夜の往来 行方は未だ不明 回り回って虚しくって 困っちゃったワンワンワン 失ったつもりもないが 何か足りない気分 ちょっと変にハイになって 吹かし込んだ四輪車 兄弟よ如何かしよう もう何も考えない様 銀河系の外れへと さようなら 真実も 道徳も 動作しないイカれた夜でも 僕ら手を叩いて笑い合う 誰にも知られないまま たった一瞬の このきらめきを 食べ尽くそう二人で くたばるまで そして幸運を 僕らに祈りを まだ行こう 誰も追いつけない くらいのスピードで 稲妻の様に生きていたいだけ お前はどうしたい？ 返事はいらない 転がした車窓と情景 動機は未だ不明 邪魔臭くて苛ついて 迷い込んだニャンニャンニャン ここいらで落とした財布 誰か見ませんでした？ 馬鹿みたいについてないね 茶化してくれハイウェイ・スター よう相棒 もう一丁 漫画みたいな喧嘩しようよ 酒落になんないくらいのやつを お試しで 正論と 暴論の 分類さえ出来やしない街を 抜け出して互いに笑い合う 目指すのは メロウなエンディング それは心臓を 刹那に揺らすもの 追いかけた途端に 見失っちゃうの きっと永遠が どっかにあるんだと 明後日を 探し回るのも 悪くはないでしょう お前がどっかに消えた朝より こんな夜の方が まだましさ 肺に睡蓮 遠くのサイレン 響き合う境界線 愛し合う様に 喧嘩しようぜ 遺る瀬無さ引っさげて たった一瞬の このきらめきを 食べ尽くそう二人で くたばるまで そして幸運を 僕らに祈りを まだ行こう 誰も追いつけない くらいのスピードで それは心臓を 刹那に揺らすもの 追いかけた途端に 見失っちゃうの きっと永遠が どっかにあるんだと 明後日を 探し回るのも 悪くはないでしょう 稲妻の様に生きていたいだけ お前はどうしたい？ 返事はいらない
63,紅蓮華,"
LiSA",LiSA,草野華余子,強くなれる理由を知った 僕を連れて進め 泥だらけの走馬灯に酔う こわばる心 震える手は掴みたいものがある それだけさ 夜の匂いに空睨んでも 変わっていけるのは自分自身だけ それだけさ 強くなれる理由を知った 僕を連れて進め どうしたって！ 消せない夢も 止まれない今も 誰かのために強くなれるなら ありがとう 悲しみよ 世界に打ちのめされて負ける意味を知った 紅蓮の華よ咲き誇れ！ 運命を照らして イナビカリの雑音が耳を刺す 戸惑う心 優しいだけじゃ守れないものがある？ わかってるけど 水面下で絡まる善悪 透けて見える偽善に天罰 逸材の花より 挑み続け咲いた一輪が美しい 乱暴に敷き詰められた トゲだらけの道も 本気の僕だけに現れるから 乗り越えてみせるよ 簡単に片付けられた 守れなかった夢も 紅蓮の心臓に根を生やし この血に宿ってる 人知れず儚い 散りゆく結末 無情に破れた 悲鳴の風吹く 誰かの笑う影 誰かの泣き声 誰もが幸せを願ってる どうしたって！ 消せない夢も 止まれない今も 誰かのために強くなれるなら ありがとう 悲しみよ 世界に打ちのめされて負ける意味を知った 紅蓮の華よ咲き誇れ！ 運命を照らして
64,炎,"
LiSA",梶浦由記・LiSA,梶浦由記,さよなら ありがとう 声の限り 悲しみよりもっと大事なこと 去りゆく背中に伝えたくて ぬくもりと痛みに間に合うように このまま続くと思っていた 僕らの明日を描いていた 呼び合っていた光がまだ 胸の奥に熱いのに 僕たちは燃え盛る旅の途中で出会い 手を取りそして離した 未来のために 夢が一つ叶うたび 僕は君を想うだろう 強くなりたいと願い 泣いた 決意を餞に 懐かしい思いに囚われたり 残酷な世界に泣き叫んで 大人になるほど増えて行く もう何一つだって失いたくない 悲しみに飲まれ落ちてしまえば 痛みを感じなくなるけれど 君の言葉 君の願い 僕は守りぬくと誓ったんだ 音を立てて崩れ落ちて行く 一つだけの かけがえのない世界 手を伸ばし抱き止めた激しい光の束 輝いて消えてった 未来のために 託された幸せと 約束を超えて行く 振り返らずに進むから 前だけ向いて叫ぶから 心に炎を灯して 遠い未来まで……
65,I LOVE...,"
Official髭男dism",藤原聡,藤原聡,僕が見つめる景色のその中に 君が入ってから 変わり果てた世界は いつも卒なくこなした日々の真ん中 不思議な引力に逆らえず崩れてく I Love なんて 言いかけてはやめて I Love I Love 何度も 高まる愛の中 変わる心情の中 燦然と輝く姿は まるで水槽の中に飛び込んで溶けた絵の具みたいな イレギュラー 独りじゃ何ひとつ気付けなかっただろう こんなに鮮やかな色彩に 普通の事だと とぼける君に言いかけた I Love その続きを贈らせて 見えない物を見て笑う君の事を 分かれない僕が居る 美しすぎて目が眩んでしまう 今も劣等感に縛られて生きている I Love I Love 不恰好な結び目 I Love I Love 手探りで見つけて I Love Your Love 解いて 絡まって 僕は繰り返してる 何度も レプリカばかりが飾られた銀河 カーテンで作られた暗闇 嘆く人も居ない 鼠色の街の中で I Love その証を抱き締めて 喜びも悲しみも句読点のない想いも 完全に分かち合うより 曖昧に悩みながらも 認め合えたなら 重なる愛の中 濁った感情の中 瞬きの僅かその合間に 君がくれたプレゼントはこの やけに優しい世界だ イレギュラー 独りじゃ何ひとつ気付けなかっただろう こんなに大切な光に 普通の事だと とぼける君に言いかけた I Love その続きを贈らせて 受け取り合う僕ら 名前もない夜が更けていく
66,Make you happy,"
NiziU",J.Y. Park “The Asiansoul”・Yuka Matsumoto,J.Y. Park “The Asiansoul”・Lee Hae Sol,"Nothing ヒミツならNothing Something 特別なモノあげるのに どんなのがいい？ 笑顔にしたいのに That thing 探し出す キミのために もう ねぇねぇ 何見て 何聴いて 幸せ？ 話してみて すべてね Ooh I just wanna make you happy あ～もう！ 笑ってほしい 忘れちゃった笑顔も 大丈夫 ちゃんと取り戻して その笑顔見てるとき ほんと幸せ What do you want？ What do you need？ Anything Everything You, Tell me Gave me きれいな恋 Gave me Held me 小さなこの手繋いで 大切よ ひとりきりにはさせないよ Take me この私 全部あげたいの バレバレのハート 私だけのカード 忘れずに そばに来て Ooh I just wanna make you happy あ～もう！ 笑ってほしい 忘れちゃった笑顔も 大丈夫 ちゃんと取り戻して その笑顔見てるとき ほんと幸せ What do you want？ What do you need？ Anything Everything You, Tell me Tell me Like OOH-AHH FANCY me do not be ICY I'm So Hot no Good-bye Baby good-bye Tell me Like OOH-AHH FANCY me do not be ICY I'm So Hot no Good-bye Baby good-bye キミがくれる安心 寄り添って 休めるための場所 光が満ちて Feel いつだって 夢見てるの一緒 完全Sweetなメロディー 本当に癒してくるセオリー Put it on repeat 聴いて ずっと ずっと You're my favorite song Ooh I just wanna make you happy あ～もう！ 笑ってほしい 忘れちゃった笑顔も 大丈夫 ちゃんと取り戻して その笑顔見てるとき ほんと幸せ What do you want？ What do you need？ Anything Everything You, Tell me"
67,夜に駆ける,"
YOASOBI",Ayase,Ayase,沈むように溶けてゆくように 二人だけの空が広がる夜に 「さよなら」だけだった その一言で全てが分かった 日が沈み出した空と君の姿 フェンス越しに重なっていた 初めて会った日から 僕の心の全てを奪った どこか儚い空気を纏う君は 寂しい目をしてたんだ いつだってチックタックと 鳴る世界で何度だってさ 触れる心無い言葉うるさい声に 涙が零れそうでも ありきたりな喜びきっと二人なら見つけられる 騒がしい日々に笑えない君に 思い付く限り眩しい明日を 明けない夜に落ちてゆく前に 僕の手を掴んでほら 忘れてしまいたくて閉じ込めた日々も 抱きしめた温もりで溶かすから 怖くないよいつか日が昇るまで 二人でいよう 君にしか見えない 何かを見つめる君が嫌いだ 見惚れているかのような恋するような そんな顔が嫌いだ 信じていたいけど信じれないこと そんなのどうしたってきっと これからだっていくつもあって そのたんび怒って泣いていくの それでもきっといつかはきっと僕らはきっと 分かり合えるさ信じてるよ もう嫌だって疲れたんだって がむしゃらに差し伸べた僕の手を振り払う君 もう嫌だって疲れたよなんて 本当は僕も言いたいんだ ほらまたチックタックと 鳴る世界で何度だってさ 君の為に用意した言葉どれも届かない 「終わりにしたい」だなんてさ 釣られて言葉にした時 君は初めて笑った 騒がしい日々に笑えなくなっていた 僕の目に映る君は綺麗だ 明けない夜に溢れた涙も 君の笑顔に溶けていく 変わらない日々に泣いていた僕を 君は優しく終わりへと誘う 沈むように溶けてゆくように 染み付いた霧が晴れる 忘れてしまいたくて閉じ込めた日々に 差し伸べてくれた君の手を取る 涼しい風が空を泳ぐように今吹き抜けていく 繋いだ手を離さないでよ 二人今、夜に駆け出していく
68,白日,"
King Gnu",Daiki Tsuneta,Daiki Tsuneta,時には誰かを 知らず知らずのうちに 傷つけてしまったり 失ったりして初めて 犯した罪を知る 戻れないよ、昔のようには 煌めいて見えたとしても 明日へと歩き出さなきゃ 雪が降り頻ろうとも 今の僕には 何ができるの？ 何になれるの？ 誰かのために生きるなら 正しいことばかり 言ってらんないよな どこかの街で また出逢えたら 僕の名前を 覚えていますか？ その頃にはきっと 春風が吹くだろう 真っ新に生まれ変わって 人生一から始めようが へばりついて離れない 地続きの今を歩いているんだ 真っ白に全てさよなら 降りしきる雪よ 全てを包み込んでくれ 今日だけは 全てを隠してくれ もう戻れないよ、昔のようには 羨んでしまったとしても 明日へと歩き出さなきゃ 雪が降り頻ろうとも いつものように笑ってたんだ 分かり合えると思ってたんだ 曖昧なサインを見落として 途方のない間違い探し 季節を越えて また出逢えたら 君の名前を 呼んでもいいかな その頃にはきっと 春風が吹くだろう 真っ新に生まれ変わって 人生一から始めようが 首の皮一枚繋がった 如何しようも無い今を 生きていくんだ 真っ白に全てさよなら 降りしきる雪よ 今だけはこの心を凍らせてくれ 全てを忘れさせてくれよ 朝目覚めたら どっかの誰かに なってやしないかな なれやしないよな 聞き流してくれ 忙しない日常の中で 歳だけを重ねた その向こう側に 待ち受けるのは 天国か地獄か いつだって人は鈍感だもの わかりゃしないんだ肚の中 それでも愛し愛され 生きて行くのが定めと知って 後悔ばかりの人生だ 取り返しのつかない過ちの 一つや二つくらい 誰にでもあるよな そんなんもんだろう うんざりするよ 真っ新に生まれ変わって 人生一から始めようが へばりついて離れない 地続きの今を歩いて行くんだ 真っ白に全てさようなら 降りしきる雪よ 全てを包み込んでくれ 今日だけは 全てを隠してくれ
69,裸の心,"
あいみょん",あいみょん,あいみょん,いったいこのままいつまで 1人でいるつもりだろう だんだん自分を憎んだり 誰かを羨んだり いつかいつかと 言い聞かせながら 今日まで沢山愛してきた そして今も この恋が実りますように 少しだけ少しだけ そう思わせて 今、私 恋をしている 裸の心 抱えて バイバイ愛しの思い出と 私の夢見がちな憧れ 優しくなれたよ 少しね 強くもなれたみたい どんな未来も 受け止めてきたの 今まで沢山夜を越えた そして今も この恋の行く先なんて 分からない 分からない ただ想いを 今、私 伝えに行くから 裸の心 受けとめて 恋なんてしなきゃよかったと あの時も あの夜も 思っていたの 今、私 また恋をしている 裸の心 震わせて この恋が実りますように 少しだけ少しだけ そう思わせて 今、私 恋をしている 裸の心 抱えて
70,Pretender,"
Official髭男dism",藤原聡,藤原聡,君とのラブストーリー それは予想通り いざ始まればひとり芝居だ ずっとそばにいたって 結局ただの観客だ 感情のないアイムソーリー それはいつも通り 慣れてしまえば悪くはないけど 君とのロマンスは人生柄 続きはしないことを知った もっと違う設定で もっと違う関係で 出会える世界線 選べたらよかった もっと違う性格で もっと違う価値観で 愛を伝えられたらいいな そう願っても無駄だから グッバイ 君の運命のヒトは僕じゃない 辛いけど否めない でも離れ難いのさ その髪に触れただけで 痛いや いやでも 甘いな いやいや グッバイ それじゃ僕にとって君は何？ 答えは分からない 分かりたくもないのさ たったひとつ確かなことがあるとするのならば 「君は綺麗だ」 誰かが偉そうに 語る恋愛の論理 何ひとつとしてピンとこなくて 飛行機の窓から見下ろした 知らない街の夜景みたいだ もっと違う設定で もっと違う関係で 出会える世界線 選べたらよかった いたって純な心で 叶った恋を抱きしめて 「好きだ」とか無責任に言えたらいいな そう願っても虚しいのさ グッバイ 繋いだ手の向こうにエンドライン 引き伸ばすたびに 疼きだす未来には 君はいない その事実に Cry... そりゃ苦しいよな グッバイ 君の運命のヒトは僕じゃない 辛いけど否めない でも離れ難いのさ その髪に触れただけで 痛いや いやでも 甘いな いやいや グッバイ それじゃ僕にとって君は何？ 答えは分からない 分かりたくもないのさ たったひとつ確かなことがあるとするのならば 「君は綺麗だ」 それもこれもロマンスの定めなら 悪くないよな 永遠も約束もないけれど 「とても綺麗だ」
71,馬と鹿,"
米津玄師",米津玄師,米津玄師,歪んで傷だらけの春 麻酔も打たずに歩いた 体の奥底で響く 生き足りないと強く まだ味わうさ 噛み終えたガムの味 冷めきれないままの心で ひとつひとつなくした果てに ようやく残ったもの これが愛じゃなければなんと呼ぶのか 僕は知らなかった 呼べよ 花の名前をただ一つだけ 張り裂けるくらいに 鼻先が触れる 呼吸が止まる 痛みは消えないままでいい 疲れたその目で何を言う 傷跡隠して歩いた そのくせ影をばら撒いた 気づいて欲しかった まだ歩けるか 噛み締めた砂の味 夜露で濡れた芝生の上 はやる胸に 尋ねる言葉 終わるにはまだ早いだろう 誰も悲しまぬように微笑むことが 上手くできなかった 一つ ただ一つでいい 守れるだけで それでよかったのに あまりにくだらない 願いが消えない 誰にも奪えない魂 何に例えよう 君と僕を 踵に残る似た傷を 晴れ間を結えばまだ続く 行こう花も咲かないうちに これが愛じゃなければなんと呼ぶのか 僕は知らなかった 呼べよ 恐れるままに花の名前を 君じゃなきゃ駄目だと 鼻先が触れる 呼吸が止まる 痛みは消えないままでいい あまりにくだらない 願いが消えない 止まない
72,インフェルノ,"
Mrs. GREEN APPLE",大森元貴,大森元貴,照らすは闇 僕らは歩き慣れてきた日々も淘汰 夢は安泰な暮らしだが 刺激不足故にタラタラ 照らすは熄み 僕らの歩き慣れていた道はどこだ 時はたまに癪だが 温もりに包まれ只 炎が立つ 導の方へ 思い出すは優しいメロディー 永遠は無いんだと 無いんだと云フ それもまたイイねと笑ってみる 輝けばいつかは光も絶える 僕らは命の火が消えるその日まで歩いてゆく ところで何故 僕らは思考を急に辞めているんだ 夢は安泰な暮らしだが 知識不足故にハラハラ 食せばYummy ヨスガに縋り付いたまま朽ちて行くんだ ここは業火の中だが 傷跡がヒリつき只 水面が立つ 光の方へ 手を取るは新しいメモリー 夜空が分かつ 導の方へ 遮るは堅苦しいセオリー 永遠は無いんだと 無いんだと云フ やっぱ苦しいねと泣いてみる 風船もいつかは萎むか割れる 僕らは命の泉を護り続けて繋いでゆく 学びきれずに卒業 伝えきれずに失恋 遊びきれずに決別 面倒臭いが 地獄じゃあるまいし 音が出る玩具も 痛みを飛ばす魔法も 全部僕にとっての宝物 永遠は無いんだと 無いんだと云フ 僕らは命の火が消えるその日まで歩いてゆく
73,115万キロのフィルム,"
Official髭男dism",藤原聡,藤原聡,これから歌う曲の内容は僕の頭の中のこと 主演はもちろん君で 僕は助演で監督でカメラマン 目の奥にあるフィルムで作る映画の話さ Ah くだらないなと笑ったんなら掴みはそれで万事OK！ 呆れていないでちょっと待って きっと気に入ってもらえると思うな ここまでのダイジェストを少しだけ見せるよ 初めて喧嘩した夜の涙 個人的に胸が痛むけれど そのまま見続けよう ごめんねと言って仲直りして手を握って… ほら、ここで君が笑うシーンが見どころなんだからさ Ah 写真にも映せやしないとても些細なその仕草に どんな暗いストーリーも覆す瞬間が溢れてる どれかひとつを切り取って サムネイルにしようとりあえず今の所は きっと10年後くらいにはキャストが増えたりもするんだろう 今でも余裕なんてないのにこんな安月給じゃもうキャパオーバー！ きっと情けないところも山ほど見せるだろう 苗字がひとつになった日も 何ひとつ代わり映えのない日も 愛しい日々尊い日々 逃さないように忘れないように焼き付けていくよ 今、目を細めて恥じらいあって永遠を願った僕たちを すれ違いや憂鬱な展開が引き裂こうとしたその時には 僕がうるさいくらいの声量でこの歌何度も歌うよ だからどうかそばにいて エンドロールなんてもん作りたくもないから クランクアップがいつなのか僕らには決められない だから風に吹かれていこう フィルムは用意したよ 一生分の長さを ざっと115万キロ ほら、ここで君が笑うシーンが見どころなんだからさ Ah 写真にも映せやしないとても些細なその仕草に どんな暗いストーリーも覆す瞬間が溢れてる どれかひとつを切り取って サムネイルにしよう さあ、これから生まれる名場面を探しにいこうよ 酸いも甘いも寄り添って 一緒に味わおうフィルムがなくなるまで 撮影を続けようこの命ある限り
74,花に亡霊,"
ヨルシカ",n-buna,n-buna,もう忘れてしまったかな 夏の木陰に座ったまま、氷菓を口に放り込んで風を待っていた もう忘れてしまったかな 世の中の全部嘘だらけ 本当の価値を二人で探しに行こうと笑ったこと 忘れないように 色褪せないように 形に残るものが全てじゃないように 言葉をもっと教えて 夏が来るって教えて 僕は描いてる 眼に映ったのは夏の亡霊だ 風にスカートが揺れて 想い出なんて忘れて 浅い呼吸をする、汗を拭って夏めく もう忘れてしまったかな 夏の木陰に座った頃、遠くの丘から顔出した雲があったじゃないか 君はそれを掴もうとして、馬鹿みたいに空を切った手で 僕は紙に雲一つを書いて、笑って握って見せて 忘れないように 色褪せないように 歴史に残るものが全てじゃないから 今だけ顔も失くして 言葉も全部忘れて 君は笑ってる 夏を待っている僕ら亡霊だ 心をもっと教えて 夏の匂いを教えて 浅い呼吸をする 忘れないように 色褪せないように 心に響くものが全てじゃないから 言葉をもっと教えて さよならだって教えて 今も見るんだよ 夏に咲いてる花に亡霊を 言葉じゃなくて時間を 時間じゃなくて心を 浅い呼吸をする、汗を拭って夏めく 夏の匂いがする もう忘れてしまったかな 夏の木陰に座ったまま、氷菓を口に放り込んで風を待っていた
75,ハルジオン,"
YOASOBI",Ayase,Ayase,過ぎてゆく時間の中 あなたを思い出す 物憂げに眺める画面に映った二人 笑っていた 知りたくないほど 知りすぎてくこと ただ過ぎる日々に呑み込まれたの それでもただもう一度だけ会いたくて あなたの言葉に頷き信じた私を 一人置き去りに時間は過ぎる 見えていたはずの 未来も指の隙間をすり抜けた 戻れない日々の欠片と あなたの気配を 今でも探してしまうよ まだあの日の二人に手を伸ばしてる 境界線は自分で引いた 「現実は」って見ないフリをしていた そんな私じゃ 見えない見えない 境界線の向こうに咲いた 鮮烈な花達も 本当は見えてたのに 知らず知らずの内に 擦り減らした心の扉に鍵をかけたの そこにはただ美しさの無い 私だけが残されていた 青過ぎる空に目の奥が染みた あの日の景色に取りに帰るの あなたが好きだと言ってくれた私を 誰にも見せずに この手で隠した想いが 今も私の中で生きている 目を閉じてみれば 今も鮮やかに蘇る景色と 戻れない日々の欠片が 映し出したのは 蕾のまま閉じ込めた未来 もう一度描き出す あの日のあなたの言葉と 美しい時間と 二人で過ごしたあの景色が 忘れてた想いと 失くしたはずの未来を繋いでいく 戻れない日々の続きを歩いていくんだ これからも、あなたがいなくても あの日の二人に手を振れば 確かに動き出した 未来へ
76,イエスタデイ,"
Official髭男dism",藤原聡,藤原聡,何度失ったって 取り返してみせるよ 雨上がり 虹がかかった空みたいな君の笑みを 例えばその代償に 誰かの表情を曇らせてしまったっていい 悪者は僕だけでいい 本当はいつでも誰もと思いやりあっていたい でもそんな悠長な理想論はここで捨てなくちゃな 遥か先で 君へ 狙いを定めた恐怖を どれだけ僕ははらい切れるんだろう？ 半信半疑で 世間体 気にしてばっかのイエスタデイ ポケットの中で怯えたこの手はまだ忘れられないまま 「何度傷ついたって 仕方ないよ」と言って うつむいて 君がこぼした 儚くなまぬるい涙 ただの一粒だって 僕を不甲斐なさで 溺れさせて 理性を奪うには十分過ぎた 街のクラクションもサイレンも届きやしないほど 遥か先へ進め 身勝手すぎる恋だと 世界が後ろから指差しても 振り向かず進め 必死で 君の元へ急ぐよ 道の途中で聞こえたSOSさえ気づかないふりで バイバイイエスタデイ ごめんね 名残惜しいけど行くよ いつかの憧れと違う僕でも ただ1人だけ 君だけ 守るための強さを 何よりも望んでいた この手に今 遥か先へ進め 幼すぎる恋だと 世界が後ろから指差しても 迷わずに進め 進め 2人だけの宇宙へと ポケットの中で震えたこの手で今君を連れ出して 未来の僕は知らない だから視線は止まらない 謎めいた表現技法 意味深な君の気性 アイラブユーさえ 風に 飛ばされそうな時でも 不器用ながら繋いだ この手はもう決して離さずに 虹の先へ
77,キンモクセイ,"
オレンジスパイニクラブ",スズキナオト,スズキナオト,溜まりに溜まって、また迷惑かけて 無邪気が過ぎた僕を叱って ああでもないこうでもない 君に愚痴吐いて生き間に合ってる 坂道の途中でぶちまけたサイダー 襟をつまんで揺らしてる 生ぬるい風で汗は乾いてく 信号のない十字路2人で話した 日が暮れるくらい 呆れるくらい 信号のない十字路 君は反対方向を見ていた ずっと見ていた やっぱビビッときてるよ 君のイメージ金木犀よ 香りまで妄想しちゃうなんてバカね 夏の終わりの初夏の気温は 気持ちをとっくにのせてた 最高 あんた最高 グッときた心臓バンっと割れる 前髪で隠さないで 君はいつも言う 目つきの悪い僕の目 みるのは少し斜め ゴミで溢れた部屋で思った 握ってたいのはスマホじゃない あんたの右手だ 言うことは単純だけど 今じゃ出来てるアイコンタクト 体温すらも 一目で分かる 夏の終わりが寂しいなんては とっくのとっくに消えてた 最低 すら最高 ギュッとなる心臓パっと晴れる ハルが酔ってみているような 黄色っぽい映画のその先を 君の歩いたスピードを 思い褪せて焦っていく空 やっぱビビッときてるよ 君のイメージ金木犀よ 香りまで妄想しちゃうなんてバカね 夏の終わりの初夏の気温は 気持ちをとっくにのせてた 最高 あんた最高 グッときた心臓弾け飛んだ やっぱビビッときてるよ 君のイメージ金木犀よ 香りまで妄想しちゃうなんてバカね 夏の終わりが寂しいなんては とっくのとっくに消えてた 最高 もう最高 グッときた心臓バンっと割れる 溜まりに溜まって、また迷惑かけて 無邪気が過ぎた僕を叱って
78,マリーゴールド,"
あいみょん",あいみょん,あいみょん,風の強さがちょっと 心を揺さぶりすぎて 真面目に見つめた 君が恋しい でんぐり返しの日々 可哀想なふりをして だらけてみたけど 希望の光は 目の前でずっと輝いている 幸せだ 麦わらの帽子の君が 揺れたマリーゴールドに似てる あれは空がまだ青い夏のこと 懐かしいと笑えたあの日の恋 「もう離れないで」と 泣きそうな目で見つめる君を 雲のような優しさでそっとぎゅっと 抱きしめて 抱きしめて 離さない 本当の気持ち全部 吐き出せるほど強くはない でも不思議なくらいに 絶望は見えない 目の奥にずっと写るシルエット 大好きさ 柔らかな肌を寄せあい 少し冷たい空気を2人 かみしめて歩く今日という日に 何と名前をつけようかなんて話して ああ アイラブユーの言葉じゃ 足りないからとキスして 雲がまだ2人の影を残すから いつまでも いつまでも このまま 遥か遠い場所にいても 繋がっていたいなあ 2人の想いが 同じでありますように 麦わらの帽子の君が 揺れたマリーゴールドに似てる あれは空がまだ青い夏のこと 懐かしいと笑えたあの日の恋 「もう離れないで」と 泣きそうな目で見つめる君を 雲のような優しさでそっとぎゅっと 抱きしめて離さない ああ アイラブユーの言葉じゃ 足りないからとキスして 雲がまだ2人の影を残すから いつまでも いつまでも このまま 離さない いつまでも いつまでも 離さない
79,Lemon,"
米津玄師",米津玄師,米津玄師,夢ならばどれほどよかったでしょう 未だにあなたのことを夢にみる 忘れた物を取りに帰るように 古びた思い出の埃を払う 戻らない幸せがあることを 最後にあなたが教えてくれた 言えずに隠してた昏い過去も あなたがいなきゃ永遠に昏いまま きっともうこれ以上 傷つくことなど ありはしないとわかっている あの日の悲しみさえ あの日の苦しみさえ そのすべてを愛してた あなたとともに 胸に残り離れない 苦いレモンの匂い 雨が降り止むまでは帰れない 今でもあなたはわたしの光 暗闇であなたの背をなぞった その輪郭を鮮明に覚えている 受け止めきれないものと出会うたび 溢れてやまないのは涙だけ 何をしていたの 何を見ていたの わたしの知らない横顔で どこかであなたが今 わたしと同じ様な 涙にくれ 淋しさの中にいるなら わたしのことなどどうか 忘れてください そんなことを心から願うほどに 今でもあなたはわたしの光 自分が思うより 恋をしていたあなたに あれから思うように 息ができない あんなに側にいたのに まるで嘘みたい とても忘れられない それだけが確か あの日の悲しみさえ あの日の苦しみさえ そのすべてを愛してた あなたとともに 胸に残り離れない 苦いレモンの匂い 雨が降り止むまでは帰れない 切り分けた果実の片方の様に 今でもあなたはわたしの光
80,カムパネルラ,"
米津玄師",米津玄師,米津玄師,カムパネルラ 夢を見ていた 君のあとに 咲いたリンドウの花 この街は 変わり続ける 計らずも 君を残して 真昼の海で眠る月光蟲 戻らないあの日に想いを巡らす オルガンの音色で踊るスタチュー 時間だけ通り過ぎていく あの人の言う通り わたしの手は汚れてゆくのでしょう 追い風に翻り わたしはまだ生きてゆくでしょう 終わる日まで寄り添うように 君を憶えていたい カムパネルラ そこは豊かか 君の目が 眩むくらいに タールの上で 陽炎が揺れる 爆ぜるような 夏の灯火 真白な鳥と歌う針葉樹 見つめる全てが面影になる 波打ち際にボタンが一つ 君がくれた寂しさよ あの人の言う通り いつになれど癒えない傷があるでしょう 黄昏を振り返り その度 過ちを知るでしょう 君がいない日々は続く しじまの中 独り 光を受け止めて 跳ね返り輝くクリスタル 君がつけた傷も 輝きのその一つ あの人の言う通り わたしの手は汚れてゆくのでしょう 追い風に翻り わたしはまだ生きてゆける あの人の言う通り いつになれど癒えない傷があるでしょう 黄昏を振り返り その度 過ちを知るでしょう 終わる日まで寄り添うように 君を憶えていたい カムパネルラ
81,別の人の彼女になったよ,"
wacci",橋口洋平,橋口洋平,別の人の彼女になったよ 今度はあなたみたいに 一緒にフェスで大はしゃぎとかはしないタイプだけど 余裕があって大人で 本当に優しくしてくれるの 別の人の彼女になったよ 今度はあなたみたいに 映画見てても私より泣いてることなんてないし どんなことにも詳しくて 本当に尊敬できる人なの キスや態度だけで 終わらせたりせずに ちゃんと「好きだ」という 言葉でくれるの 怒鳴りあいはおろか 口喧嘩もなくて むしろ怒るとこが どこにもないの だからもう会えないや ごめんね だからもう会えないや ごめんね あなたも早くなってね 別の人の彼氏に 別の人の彼女になったよ あなたの時みたいに すっぴんだって笑っていられる私ではなくて 一生懸命お洒落して なるべくちゃんとしてるの 別の人の彼女になったよ あなたの時みたいに 大きな声で愚痴を言うような私ではなくて それをすると少しだけ 叱られてしまうから 夢や希望とかを 語ることを嫌って ちゃんと現実をね 見つめていて 正しいことだけしか 言わないから ずっとさらけ出せず おとなしくしてるの だからもう会えないや ごめんね だからもう会えないや ごめんね あなたも早くなってね だけど私はズルいから だからもう会いたいや ごめんね だからもう会いたいな ずるいね あなたも早くなってね 別の人の彼氏に 私が電話をしちゃう前に
